id,custom_date,master_development,sub_loc_1,sub_loc_2,sub_loc_3,sub_loc_4,total_sales_price_val,sales_price_sqft_unit,sales_price_sqm_unit,unit_size_sqft,unit_size_sqm,unit_type,no_beds,custom_view,maid,study,balcony,plot_size_sqft,plot_size_sqm,developer_type,floor_level,evdnc_name,comments,dev_name,unit_no,sale_sequence,data_source,months_since_start,month,year_month,annual_service_charge,is_park_facing,is_pool_adjacent,is_corner_unit,is_single_row,is_end_unit,is_near_amenities,is_road_facing,is_brand_new,is_motivated_seller,is_hot_deal,has_big_plot,has_mortgage_mention,is_upgraded,is_rented,unit_subtype,unit_position,has_maid_room,plot_to_unit_ratio,is_g_plus_2,is_resale,beds_numeric,park_label,corner_label,row_label
10131478,2025-02-21,Mudon,Al Ranim,Al Ranim 1,,,4500000,1511,16263,2978,276.7,Townhouse,4.0,,,,,3035.0,281.99,,G+2,Active Listings,4BR+M | G+2 | Ready Jun 2025 | Cash Buyers,Dubai Properties,,,listing,0.5,2025-02,2025-02,9231.800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.019140362659503,1,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
11036866,2025-09-11,Mudon,Al Ranim,Al Ranim 1,,,3299900,1295,13924,2548,237.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,4 BEDS+MAIDS TOWNHOUSE  | PRIVATE GARDEN,Dubai Properties,,,listing,7.1,2025-09,2025-09,7898.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
10108016,2025-02-19,Mudon,Al Ranim,Al Ranim 1,,,2775000,1252,13471,2217,206.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Single Row | Motivated Seller | 3B1 Layout,Dubai Properties,,,listing,0.4,2025-02,2025-02,6872.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
9110246,2025-09-11,Mudon,Al Ranim,Al Ranim 1,,,4350000,1707,18371,2548,236.78,Townhouse,4.0,Community,,,,2975.0,276.39,Type: 4B1 (M),G+1,Pending Sales (SPA/MOU),,Dubai Properties,,,pending,7.1,2025-09,2025-09,7898.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4B1,unknown,1,1.1675824175824177,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
11945540,2025-11-14,Mudon,Al Ranim,Al Ranim 1,,,3400000,1534,16505,2217,206.0,Townhouse,3.0,,,,,1826.0,169.66,,G+1,Title Deed,,Dubai Properties,,Resale,transaction,9.2,2025-11,2025-11,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8236355435272892,0,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
11754931,2025-10-16,Mudon,Al Ranim,Al Ranim 1,,,3300000,1488,16019,2217,206.0,Townhouse,3.0,,,,,1808.0,167.99,,G+1,Title Deed,,Dubai Properties,,Resale,transaction,8.3,2025-10,2025-10,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8155164636896707,0,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
12412393,2026-01-13,Mudon,Al Ranim,Al Ranim 1,,,3750000,1691,18204,2217,206.0,Townhouse,3.0,"Community,Green belt",,,,1836.0,170.55,,G+1,Active Listings,3BR G+1 | Park Backing | Single Row,Dubai Properties,,,listing,11.2,2026-01,2026-01,6872.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8281461434370772,0,0,3.0,Not Park Facing,Non-Corner,Single Row
12350098,2026-01-02,Mudon,Al Ranim,Al Ranim 1,,,4400000,1726,18583,2549,236.78,Townhouse,4.0,,,,,2585.0,240.17,,G+1,Active Listings,On the Park | Brand New | 4 Bedroom+Maids,Dubai Properties,,,listing,10.8,2026-01,2026-01,7901.900000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,unknown,0,1.0141231855629658,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
10844876,2025-08-29,Mudon,Al Ranim,Al Ranim 1,,,3200000,1770,19048,1808,168.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,PARK FACING | SINGLE ROW | HANDOVER SOON,Dubai Properties,,,listing,6.7,2025-08,2025-08,5604.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Park Facing,Non-Corner,Single Row
12126526,2025-12-05,Mudon,Al Ranim,Al Ranim 1,,,3600000,1624,17476,2217,206.0,Townhouse,3.0,,,,,1854.0,172.25,,G+1,Active Listings,Middle Unit I Brand New I Motivated Seller,Dubai Properties,,,listing,9.9,2025-12,2025-12,6872.7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,unknown,0,0.8362652232746955,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10771806,2025-08-01,Mudon,Al Ranim,Al Ranim 1,,,4050000,1589,17104,2549,236.78,Townhouse,4.0,"Community,Green belt",,,,3064.0,284.67,,G+1,Active Listings,Corner | Stunning Park View | Viewing Available,Dubai Properties,,,listing,5.8,2025-08,2025-08,7901.900000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.2020400156924285,0,0,4.0,Park Facing,Corner Unit,Non-Single Row
10708072,2025-07-14,Mudon,Al Ranim,Al Ranim 1,,,3150000,1740,18750,1810,168.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Close to Pool | Motivated Seller| Cash or Mortgage,Dubai Properties,,,listing,5.2,2025-07,2025-07,5611.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10648285,2025-06-24,Mudon,Al Ranim,Al Ranim 1,,,3200000,1444,15534,2216,206.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Rare Park View | Genuine Resale | Turnover Soon,Dubai Properties,,,listing,4.5,2025-06,2025-06,6869.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Park Facing,Non-Corner,Non-Single Row
11812608,2025-11-04,Mudon,Al Ranim,Al Ranim 1,,,3500000,1579,16990,2217,206.0,Townhouse,3.0,"Community,Walkway,Play area",,,,1871.0,173.84,,G+1,Active Listings,3 Bedrooms + Maid | Brand New | Ready To Move,Dubai Properties,,,listing,8.9,2025-11,2025-11,6872.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,unknown,0,0.8439332431213351,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10362093,2025-05-31,Mudon,Al Ranim,Al Ranim 1,,,3500000,1228,13208,2850,265.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,Backing to Park | Single Row | Handover July 2025,Dubai Properties,,,listing,3.7,2025-05,2025-05,8835.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Single Row
10241821,2025-04-17,Mudon,Al Ranim,Al Ranim 1,,,3500000,1228,13208,2850,265.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,Backing to Park | Single Row | Handover July 2025,Dubai Properties,,,listing,2.3,2025-04,2025-04,8835.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Single Row
10169954,2025-03-11,Mudon,Al Ranim,Al Ranim 1,,,3500000,1373,14782,2549,236.78,Townhouse,4.0,,,,,2928.0,272.03,,G+1,Active Listings,Genuine Seller|Single Row |4BR +M|Elegant Layout,Dubai Properties,,,listing,1.1,2025-03,2025-03,7901.900000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.148685759121224,0,0,4.0,Not Park Facing,Non-Corner,Single Row
11699230,2025-10-09,Mudon,Al Ranim,Al Ranim 1,,,3250000,1466,15777,2217,206.0,Townhouse,3.0,,,,,1805.0,167.66,Type 3B1,G+1,Active Listings,Open Layout | Park Facing | Brand New,Dubai Properties,,,listing,8.0,2025-10,2025-10,6872.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3B1,unknown,0,0.8141632837167343,0,0,3.0,Park Facing,Non-Corner,Non-Single Row
11664693,2025-10-19,Mudon,Al Ranim,Al Ranim 1,,,4250000,1673,18008,2540,236.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,On Park | Brand New | Lowest PSF,Dubai Properties,,,listing,8.4,2025-10,2025-10,7874.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
11537473,2025-09-19,Mudon,Al Ranim,Al Ranim 1,,,3280000,1479,15922,2217,206.0,Townhouse,3.0,,,,,1859.0,172.67,,G+1,Active Listings,Close to Park|Serious Seller|Stylish Modern Layout,Dubai Properties,,,listing,7.4,2025-09,2025-09,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,unknown,0,0.8385205232295896,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10099821,2025-02-15,Mudon,Al Ranim,Al Ranim 1,,,3050000,1376,14806,2217,206.0,Townhouse,3.0,"Community,Walkway,Play area",,,,1871.0,173.84,,G+1,Active Listings,Single row | Backing Park | Multiple Options,Dubai Properties,,,listing,0.3,2025-02,2025-02,6872.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8439332431213351,0,0,3.0,Not Park Facing,Non-Corner,Single Row
9054230,2025-07-30,Mudon,Al Ranim,Al Ranim 1,,,3425000,1545,16626,2217,206.0,Townhouse,3.0,"Community,Play area",,,,1808.0,168.0,Mid unit,G+1,Pending Sales (SPA/MOU),,Dubai Properties,,,pending,5.7,2025-07,2025-07,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mid,0,0.8155164636896707,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
9090663,2025-09-09,Mudon,Al Ranim,Al Ranim 1,,,3250000,1466,15777,2217,206.0,Townhouse,3.0,,,,,1881.0,174.74,,G+1,Title Deed,,Dubai Properties,,Resale,transaction,7.1,2025-09,2025-09,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8484438430311232,0,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
11751955,2025-10-15,Mudon,Al Ranim,Al Ranim 1,,,3700000,1441,15510,2567,238.55,Townhouse,3.0,,,,,1898.0,176.33,Type 3B2,G+2,Title Deed,,Dubai Properties,,Resale,transaction,8.2,2025-10,2025-10,7957.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3B2,unknown,0,0.7393844955200624,1,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
10887076,2025-11-04,Mudon,Al Ranim,Al Ranim 1,,,4200000,1355,14583,3100,288.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,Best Price | Handed-over | Mortgage,Dubai Properties,,,listing,8.9,2025-11,2025-11,9610.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
10317365,2025-05-16,Mudon,Al Ranim,Al Ranim 1,,,4000000,1569,16893,2549,236.78,Townhouse,4.0,"Community,Green belt",,,,3064.0,284.67,,G+1,Active Listings,Genuine Resale / Prime Location / Single Row,Dubai Properties,,,listing,3.3,2025-05,2025-05,7901.900000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.2020400156924285,0,0,4.0,Not Park Facing,Non-Corner,Single Row
10768576,2025-08-01,Mudon,Al Ranim,Al Ranim 1,,,3700000,1441,15481,2568,239.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,G + 2 | Family Room | Park Backing | Brand New,Dubai Properties,,,listing,5.8,2025-08,2025-08,7960.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10700227,2025-07-12,Mudon,Al Ranim,Al Ranim 1,,,3100000,1655,17816,1873,174.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Genuine Seller|Single Row |3BR +M|Elegant Layout,Dubai Properties,,,listing,5.1,2025-07,2025-07,5806.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
11917219,2025-11-05,Mudon,Al Ranim,Al Ranim 1,,,3850000,1737,18689,2217,206.0,Townhouse,3.0,,,,,1845.0,171.41,Type 3B1,G+1,Active Listings,G+2 I Green Belt I Negotiable I Best Community,Dubai Properties,,,listing,8.9,2025-11,2025-11,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3B1,unknown,0,0.8322056833558863,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10641655,2025-06-23,Mudon,Al Ranim,Al Ranim 1,,,3200000,1443,15534,2217,206.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Handover Soon  On Park Prime Location Genuine Seller,Dubai Properties,,,listing,4.5,2025-06,2025-06,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10349115,2025-05-27,Mudon,Al Ranim,Al Ranim 1,,,3700000,1441,15510,2568,238.55,Townhouse,3.0,,,,,1871.0,173.84,,G+2,Active Listings,Genuine Resale | G + 2 | Park View | Call Now!,Dubai Properties,,,listing,3.6,2025-05,2025-05,7960.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7285825545171339,1,0,3.0,Park Facing,Non-Corner,Non-Single Row
10235700,2025-04-14,Mudon,Al Ranim,Al Ranim 1,,,3100000,1398,15049,2217,206.0,Townhouse,3.0,,,,,1872.0,173.93,,G+1,Active Listings,Motivated Seller| Single Row | Genuine Resale,Dubai Properties,,,listing,2.2,2025-04,2025-04,6872.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,unknown,0,0.8443843031123139,0,0,3.0,Not Park Facing,Non-Corner,Single Row
10128469,2025-02-14,Mudon,Al Ranim,Al Ranim 1,,,3000000,1353,14563,2217,206.0,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,Handover in July 2025  | Pool Facing | Single Row,Dubai Properties,,,listing,0.3,2025-02,2025-02,6872.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8155164636896707,0,0,3.0,Not Park Facing,Non-Corner,Single Row
11535643,2025-09-27,Mudon,Al Ranim,Al Ranim 1,,,4150000,1562,16802,2657,247.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,Single Row | Brand New | Best Location,Dubai Properties,,,listing,7.7,2025-09,2025-09,8236.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Single Row
11030452,2025-10-03,Mudon,Al Ranim,Al Ranim 1,,,4400000,1543,16604,2851,265.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,4 Bedroom TH | Direct on Park | Mortgage,Dubai Properties,,,listing,7.9,2025-10,2025-10,8838.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
10967671,2025-09-07,Mudon,Al Ranim,Al Ranim 1,,,3100000,1390,14976,2230,207.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Brand New | Near to Park and Pool | Single Row,Dubai Properties,,,listing,7.0,2025-09,2025-09,6913.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
10096937,2025-02-10,Mudon,Al Ranim,Al Ranim 1,,,2800000,1461,15730,1916,178.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Genuine Resale | 3 BHK Villa | Prime Area,Dubai Properties,,,listing,0.1,2025-02,2025-02,5939.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11906820,2025-09-07,Mudon,Al Ranim,Al Ranim 1,,,3350000,1511,16265,2217,205.97,Townhouse,,,,,,,,,G+1,Pending Sales (SPA/MOU),,Dubai Properties,,,pending,7.0,2025-09,2025-09,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,,Not Park Facing,Non-Corner,Non-Single Row
8972879,2025-05-13,Mudon,Al Ranim,Al Ranim 1,,,2900000,1308,14078,2217,206.0,Townhouse,3.0,"Community,Green belt",,,,1836.0,170.55,Type 3B1,G+1,Oqood,,Dubai Properties,,Resale,transaction,3.2,2025-05,2025-05,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3B1,unknown,0,0.8281461434370772,0,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
10825883,2025-10-20,Mudon,Al Ranim,Al Ranim 1,,,4250000,1636,17635,2598,241.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,4BR on the park | Ranim 1 | Type 4B1,Dubai Properties,,,listing,8.4,2025-10,2025-10,8053.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
10765809,2025-07-31,Mudon,Al Ranim,Al Ranim 1,,,3800000,1480,15930,2568,238.55,Townhouse,3.0,,,,,1900.0,176.53,,G+2,Active Listings,Resale| 3 Bed+Family Room| G+2| Single Row,Dubai Properties,,,listing,5.7,2025-07,2025-07,7960.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7398753894080997,1,0,3.0,Not Park Facing,Non-Corner,Single Row
10694291,2025-07-10,Mudon,Al Ranim,Al Ranim 1,,,3100000,1658,17816,1870,174.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Ready soon| Best layout G+1 | Geniune Resale,Dubai Properties,,,listing,5.1,2025-07,2025-07,5797.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10412705,2025-06-17,Mudon,Al Ranim,Al Ranim 1,,,3400000,1534,16505,2217,206.0,Townhouse,3.0,"Community,Park",,,,1896.0,176.15,,G+1,Active Listings,G+1 Townhouse | Prime Location | Viewing Available,Dubai Properties,,,listing,4.3,2025-06,2025-06,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8552097428958051,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10340388,2025-05-23,Mudon,Al Ranim,Al Ranim 1,,,3000000,1584,17045,1894,176.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Handover Soon | 3 BR Plus Maids |  Phase One,Dubai Properties,,,listing,3.5,2025-05,2025-05,5871.400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10224734,2025-04-09,Mudon,Al Ranim,Al Ranim 1,,,4000000,1343,14456,2978,276.7,Townhouse,4.0,,,,,2584.0,240.07,,G+2,Active Listings,G+2 | 4Beds+M | Ready June 2025 | Cash Buyer Only,Dubai Properties,,,listing,2.0,2025-04,2025-04,9231.800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.867696440564137,1,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
10145186,2025-03-04,Mudon,Al Ranim,Al Ranim 1,,,3000000,1353,14563,2217,206.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Single Row | Q2 2025 | Prime Location,Dubai Properties,,,listing,0.9,2025-03,2025-03,6872.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
11661853,2025-11-24,Mudon,Al Ranim,Al Ranim 1,,,3195000,1441,15510,2217,206.0,Townhouse,3.0,,,,,1805.0,167.66,Type 3B1,G+1,Active Listings,Ideally Located | Mortgage Available | Call NOW,Dubai Properties,,,listing,9.6,2025-11,2025-11,6872.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3B1,unknown,0,0.8141632837167343,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11534783,2025-09-27,Mudon,Al Ranim,Al Ranim 1,,,3100000,1398,15049,2217,206.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,3BR Townhouse | Ready to Move in | Single Row,Dubai Properties,,,listing,7.7,2025-09,2025-09,6872.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
12502771,2026-01-30,Mudon,Al Ranim,Al Ranim 1,,,4150000,1629,17527,2548,236.78,Townhouse,4.0,,,,,2915.0,270.77,Type 4B1,G+1,Title Deed,,Dubai Properties,,Resale,transaction,11.8,2026-01,2026-01,7898.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4B1,unknown,0,1.1440345368916798,0,1,4.0,Not Park Facing,Non-Corner,Non-Single Row
9124899,2025-10-09,Mudon,Al Ranim,Al Ranim 1,,,3700000,1441,15510,2567,238.55,Townhouse,3.0,,,,,1900.0,176.53,,G+2,Title Deed,,Dubai Properties,,Resale,transaction,8.0,2025-10,2025-10,7957.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7401636151149201,1,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
9085797,2025-09-02,Mudon,Al Ranim,Al Ranim 1,,,3100000,1398,15049,2217,206.0,Townhouse,3.0,,,,,1810.0,168.15,,G+1,Title Deed,,Dubai Properties,,Resale,transaction,6.8,2025-09,2025-09,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8164185836716283,0,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
12457170,2026-01-22,Mudon,Al Ranim,Al Ranim 1,,,3500000,1579,16990,2217,206.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Park Backing | Brand New | 3 Bedroom G+1,Dubai Properties,,,listing,11.5,2026-01,2026-01,6872.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10944912,2025-10-24,Mudon,Al Ranim,Al Ranim 1,,,3750000,1460,15690,2568,239.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Vacant | Brand New | Park Backing | G+2,Dubai Properties,,,listing,8.5,2025-10,2025-10,7960.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
12340308,2025-12-29,Mudon,Al Ranim,Al Ranim 1,,,3600000,1624,17476,2217,206.0,Townhouse,3.0,"Community,Walkway,Road",,,,1854.0,172.25,,G+1,Active Listings,Single Row I Brand New I Motivated Seller,Dubai Properties,,,listing,10.7,2025-12,2025-12,6872.7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,,unknown,0,0.8362652232746955,0,0,3.0,Not Park Facing,Non-Corner,Single Row
10919157,2025-09-25,Mudon,Al Ranim,Al Ranim 1,,,3200000,1443,15534,2217,206.0,Townhouse,3.0,"Community,Road,Walkway",,,,1875.0,174.22,Type 3B1,G+1,Active Listings,Modern Elegance | Close to Park | Green Community,Dubai Properties,,,listing,7.6,2025-09,2025-09,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3B1,unknown,0,0.8457374830852503,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10885642,2025-08-18,Mudon,Al Ranim,Al Ranim 1,,,3350000,1511,16262,2217,206.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Stunning|3 Bed+Maids Townhouse|Park Views,Dubai Properties,,,listing,6.3,2025-08,2025-08,6872.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Park Facing,Non-Corner,Non-Single Row
12157006,2025-12-05,Mudon,Al Ranim,Al Ranim 1,,,3500000,1579,16990,2217,206.0,Townhouse,3.0,"Community,Walkway,Play area",,,,1871.0,173.84,,G+1,Active Listings,3 Bedrooms + Maid | Brand New | Ready To Move,Dubai Properties,,,listing,9.9,2025-12,2025-12,6872.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,unknown,0,0.8439332431213351,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10691333,2025-07-08,Mudon,Al Ranim,Al Ranim 1,,,3750000,1460,15720,2568,238.55,Townhouse,3.0,,,,,1808.0,168.0,,G+2,Active Listings,Main Park Facing| Gplus2 Layout  |Iconic View,Dubai Properties,,,listing,5.0,2025-07,2025-07,7960.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7040498442367601,1,0,3.0,Park Facing,Non-Corner,Non-Single Row
10412235,2025-06-17,Mudon,Al Ranim,Al Ranim 1,,,3550000,1601,17233,2217,206.0,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,Premium 3 BR + Maid | Facing Pool and Park,Dubai Properties,,,listing,4.3,2025-06,2025-06,6872.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8155164636896707,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11805195,2025-11-04,Mudon,Al Ranim,Al Ranim 1,,,3550000,1601,17233,2217,206.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Facing Pool and Park | Viewing Available,Dubai Properties,,,listing,8.9,2025-11,2025-11,6872.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10333353,2025-05-21,Mudon,Al Ranim,Al Ranim 1,,,2975000,1342,14442,2217,206.0,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,Direct Park Facing | Motivated Seller | Hot Deal,Dubai Properties,,,listing,3.4,2025-05,2025-05,6872.7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,unknown,0,0.8155164636896707,0,0,3.0,Park Facing,Non-Corner,Non-Single Row
10209801,2025-04-02,Mudon,Al Ranim,Al Ranim 1,,,3500000,1373,14782,2549,236.78,Townhouse,4.0,,,,,2928.0,272.03,,G+1,Active Listings,Genuine Seller | Single Row | 4BR +M|Elegant Layout,Dubai Properties,,,listing,1.8,2025-04,2025-04,7901.900000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.148685759121224,0,0,4.0,Not Park Facing,Non-Corner,Single Row
11015533,2025-09-22,Mudon,Al Ranim,Al Ranim 1,,,4400000,1727,18583,2548,236.78,Townhouse,4.0,,,,,2851.0,264.9,,G+1,Active Listings,SPACIOUS 4-BEDS | BRANDS NEW | PRIME LOCATION,Dubai Properties,,,listing,7.5,2025-09,2025-09,7898.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.1189167974882261,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
12466151,2026-01-23,Mudon,Al Ranim,Al Ranim 1,,,5200000,1746,18793,2978,276.7,Townhouse,4.0,,,,,2613.0,242.8,Type 4B2,G+2,Title Deed,,Dubai Properties,,Resale,transaction,11.5,2026-01,2026-01,9231.800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4B2,unknown,0,0.8774345198119543,1,1,4.0,Not Park Facing,Non-Corner,Non-Single Row
9076631,2025-08-22,Mudon,Al Ranim,Al Ranim 1,,,3100000,1398,15049,2217,206.0,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Title Deed,,Dubai Properties,,Resale,transaction,6.5,2025-08,2025-08,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8155164636896707,0,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
