"id","start_date","loc","sub_loc_1","sub_loc_2","sub_loc_3","sub_loc_4","annualised_rental_price","contract_rental_price","rent_price_sqft_unit","rent_price_sqm_unit","unit_size","unit_size_sqm","unit_type","beds","views","maid","study","balcony","plot_size","plot_size_sqm","dev_ref","floor_level","streetname","end_date","evdnc_name","chiller_fee","furnished","utilities","no_cheques","comments","dev_name","rent_sequence"
"19338215","2025-10-01 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","210000","210000","95","1019.42","2217","206","Townhouse","3","","","","N","1804","167.66","","G+1","","2026-09-30 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"23299559","2025-10-01 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","340000","340000","114","1228.9","2978","276.7","Townhouse","4","","","","","4955","460.34","","G+2","","2025-10-01 00:00:00","Active Listings","","No","","","CORNER | G+2 | SINGLE ROW | LARGE PLOT","Dubai Properties",""
"23250564","2025-09-30 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","260000","260000","27","292.46","9572","889","Townhouse","4","","","","","0","0","","G+1","","2025-09-30 00:00:00","Active Listings","","No","","","Single Row | Backing Park | September Available","Dubai Properties",""
"23325586","2025-09-30 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","175000","190000","86","922.33","2217","206","Townhouse","3","","","","","0","0","","G+1","","2025-09-30 00:00:00","Active Listings","","No","","","Close to Pool | Brand New | Under Warranty","Dubai Properties",""
"23153310","2025-09-30 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","190000","190000","86","922.46","2217","206","Townhouse","3","","","","","1852","172.02","","G+1","","2025-09-30 00:00:00","Active Listings","","","","","Single Row | Brand New | Near Entrance &amp; Exit","Dubai Properties",""
"23260582","2025-09-30 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","259998","259998","102","1097.92","2549","236.78","Townhouse","4","","","","","2857","265.45","","G+1","","2025-09-30 00:00:00","Active Listings","","No","","","Contemporary Style Living|Corner Unit |Park Facing","Dubai Properties",""
"23176399","2025-09-30 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","195000","195000","104","1114.29","1881","175","Townhouse","3","","","","","0","0","","G+1","","2025-09-30 00:00:00","Active Listings","","Yes","","","Brand New | Appliances | Quiet Community","Dubai Properties",""
"23224237","2025-09-29 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","220000","220000","99","1067.96","2217","206","Townhouse","3","","","","","1808","168","","G+1","","2025-09-29 00:00:00","Active Listings","","No","","","Brand New | 3 Bed + Maid | Single Row, Pool & Park","Dubai Properties",""
"24253456","2025-09-28 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","215000","215000","97","1043.84","2217","206","Townhouse","3","","","","","1808","168","","G+1","","2025-09-28 00:00:00","Active Listings","","No","","","Single Row I Facing Park I Ready To Move In","Dubai Properties",""
"24265039","2025-09-28 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","240000","240000","93","998.96","2586","240","Townhouse","3","","","","","0","0","","G+1","","2025-09-28 00:00:00","Active Listings","","No","","","G+2 | On pool  | Multiple Options","Dubai Properties",""
"24267096","2025-09-28 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","240000","240000","93","998.96","2586","240","Townhouse","3","","","","","0","0","","G+1","","2025-09-28 00:00:00","Active Listings","","No","","","G+2  | On the Park | Next to pool","Dubai Properties",""
"24261727","2025-09-28 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","210000","210000","95","1019.57","2217","206","Townhouse","3","","","","","0","0","","G+1","","2025-09-28 00:00:00","Active Listings","","No","","","Single Row | Brand New | Prime Community","Dubai Properties",""
"24235620","2025-09-28 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","179999","179999","81","873.91","2217","206","Townhouse","3","","","","","0","0","","G+1","","2025-09-28 00:00:00","Active Listings","","No","","","Single Row I Close to Pool And Park I Ready to Move In","Dubai Properties",""
"24261775","2025-09-28 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","205000","205000","92","995.29","2217","206","Townhouse","3","","","","","0","0","","G+1","","2025-09-28 00:00:00","Active Listings","","No","","","Brand New | Multiple Options Available | Park View","Dubai Properties",""
"24254110","2025-09-28 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","195000","195000","108","1160.92","1808","168","Townhouse","3","","","","","0","0","","G+1","","2025-09-28 00:00:00","Active Listings","","No","","","Park Backing I Near Pool I Brand New | Vacant","Dubai Properties",""
"24128937","2025-09-28 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","190000","190000","86","922.46","2217","206","Townhouse","2","","","","","1814","168.53","","G+1","","2025-09-28 00:00:00","Active Listings","","No","","","3 Bed + Maid | Near To Pool & Park | Ready to Move in","Dubai Properties",""
"24266927","2025-09-28 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","210000","210000","95","1019.42","2217","206","Townhouse","3","","","","","1897","176.27","","G+1","","2025-09-28 00:00:00","Active Listings","","No","","","3BR + Maid | 4 Bath | Mudon Al Ranim 2 Villa","Dubai Properties",""
"24259268","2025-09-28 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","260000","260000","102","1097.93","2549","236.78","Townhouse","4","","","","","2734","253.98","","G+1","","2025-09-28 00:00:00","Active Listings","","No","","","Corner Plot | Vastu | 4BR G+1 | Handover Aug 25","Dubai Properties",""
"24266438","2025-09-28 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","270000","270000","106","1140.15","2549","237","Townhouse","4","","","","","0","0","","G+1","","2025-09-28 00:00:00","Active Listings","","No","","","Ready to Move | Opposite to Park | Prime Location","Dubai Properties",""
"24254178","2025-09-28 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","190000","190000","86","922.46","2217","206","Townhouse","3","","","","","1881","174.74","","G+1","","2025-09-28 00:00:00","Active Listings","","No","","","Brand New 3BR | Prime Location | Vacant Now","Dubai Properties",""
"24235771","2025-09-28 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","210000","210000","111","1191.56","1897","176","Townhouse","3","","","","","0","0","","G+1","","2025-09-28 00:00:00","Active Listings","","No","","","3 bedroom | 3 Bath | Open plan | Unfurnished","Dubai Properties",""
"24260095","2025-09-28 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","190000","190000","86","922.46","2217","206","Townhouse","3","","","","","0","0","","G+1","","2025-09-28 00:00:00","Active Listings","","No","","","Brand New | Bright and Spacious | Near Amenities","Dubai Properties",""
"24234290","2025-09-27 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","190000","190000","102","1102.47","1855","172","Townhouse","3","","","","","0","0","","G+1","","2025-09-27 00:00:00","Active Listings","","No","","","3-Beds Brand neww | Good location | Near Amenities","Dubai Properties",""
"24234087","2025-09-27 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","185000","185000","83","898.06","2217","206","Townhouse","3","","","","","1855","172.38","","G+1","","2025-09-27 00:00:00","Active Listings","","No","","","Exclusive Brand-New 3-Bedroom | Prime Location | Vastu-Compliant | Flexible Cheques","Dubai Properties",""
"23181963","2025-09-27 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","250000","240000","84","898.88","2869","267","Townhouse","4","","","","","0","0","","G+1","","2025-09-27 00:00:00","Active Listings","","No","","","Handover completed | Single Row | Large 4BR G+1","Dubai Properties",""
"19407616","2025-09-26 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","250000","250000","98","1056.1","2548","236.78","Townhouse","4","","","","N","3989","370.66","","G+1","","2026-09-25 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"23285530","2025-09-26 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","330000","350000","118","1263.54","2978","277","Townhouse","4","","","","","0","0","","G+1","","2025-09-26 00:00:00","Active Listings","","No","","","Type G+2 | Largest Plot | On park, next to pool","Dubai Properties",""
"23284044","2025-09-26 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","250000","250000","138","1488.1","1808","168","Townhouse","3","","","","","0","0","","G+1","","2025-09-26 00:00:00","Active Listings","","No","","","G+2  | On Park | Next to pool.","Dubai Properties",""
"23275354","2025-09-26 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","233000","238000","93","1005.03","2549","236.78","Townhouse","4","","","","","3990","370.66","","G+1","","2025-09-26 00:00:00","Active Listings","","No","","","Corner Plot | Available October | Premium Park-Backed Unit | Largest Layout","Dubai Properties",""
"23214178","2025-09-26 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","235000","245000","94","1012.4","2605","242","Townhouse","4","","","","","0","0","","G+1","","2025-09-26 00:00:00","Active Listings","","No","","","CORNER UNIT | ON THE PARK | BEST VIEW","Dubai Properties",""
"23287213","2025-09-26 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","260000","260000","102","1097.93","2549","236.78","Townhouse","4","","","","","2585","240.14","","G+1","","2025-09-26 00:00:00","Active Listings","","No","","","Brand new  | Pool facing | Next to entrance.","Dubai Properties",""
"19400899","2025-09-26 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","320000","320000","107","1156.49","2978","276.7","Townhouse","4","","","","N","4900","455.29","","G+2","","2026-09-25 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"23295688","2025-09-26 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","260000","260000","89","962.96","2911","270","Townhouse","4","","","","","0","0","","G+1","","2025-09-26 00:00:00","Active Listings","","No","","","G+1 | On park | Next to entrance","Dubai Properties",""
"24233978","2025-09-26 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","255000","255000","89","956.7","2869","267","Townhouse","4","","","","","0","0","","G+1","","2025-09-26 00:00:00","Active Listings","","No","","","Brand new | Keys in Hand | Ready to move","Dubai Properties",""
"23275272","2025-09-25 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","199000","199000","90","966.02","2217","206","Townhouse","3","","","","","2032","188.76","","G+1","","2025-09-25 00:00:00","Active Listings","","No","","","Brand New- Luxurious Villa - Prime Location","Dubai Properties",""
"21452826","2025-09-25 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","265000","265000","104","1119.47","2548","236.78","Townhouse","4","","","","N","2674","248.49","Type 4B1","G+1","","2026-09-24 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"19446096","2025-09-25 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","210000","210000","95","1019.57","2217","206","Townhouse","3","","","","N","1808","168","","G+1","","2026-09-24 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"24233564","2025-09-25 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","270000","270000","106","1139.24","2549","237","Townhouse","4","","","","","0","0","","G+1","","2025-09-25 00:00:00","Active Listings","","No","","","Ready to Move | Opposite to Park | Prime Location","Dubai Properties",""
"23275120","2025-09-25 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","210000","210000","95","1019.42","2217","206","Townhouse","3","","","","","1808","168","","G+1","","2025-09-25 00:00:00","Active Listings","","No","","","Ready To Move -Brand New - Prime Location","Dubai Properties",""
"17078169","2025-09-25 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","250000","250000","98","1056.1","2548","236.78","Townhouse","4","","","","N","2948","273.94","","G+1","","2026-09-24 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"23287206","2025-09-25 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","240000","240000","93","1000","2586","240","Townhouse","3","","","","","0","0","","G+1","","2025-09-25 00:00:00","Active Listings","","No","","","G+2 | On pool  | Multiple Options","Dubai Properties",""
"23275202","2025-09-25 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","205000","205000","92","995.15","2217","206","Townhouse","3","","","","","1808","168","","G+1","","2025-09-25 00:00:00","Active Listings","","No","","","Brand New- Ready To Move - Prime Location","Dubai Properties",""
"23304903","2025-09-25 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","199999","199999","99","1063.82","2023","188","Townhouse","3","","","","","0","0","","G+1","","2025-09-25 00:00:00","Active Listings","","","","","Park Facing | Brand New | Maid's Room","Dubai Properties",""
"24233695","2025-09-25 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","199999","199999","110","1183.43","1814","169","Townhouse","3","","","","","0","0","","G+1","","2025-09-25 00:00:00","Active Listings","","No","","","SINGLE ROW | NEAR POOL| PARK ENTERANCE | BRAND NEW","Dubai Properties",""
"23313448","2025-09-23 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","330000","330000","67","717.39","4950","460","Townhouse","4","","","","","0","0","","G+1","","2025-09-23 00:00:00","Active Listings","","No","","","Spacious 4 Bhk| Premium Quality | Vacant","Dubai Properties",""
"19383886","2025-09-23 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","200000","200000","90","971.02","2217","206","Townhouse","3","","","","N","1808","168","","G+1","","2026-09-22 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"23198362","2025-09-23 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","200000","200000","90","970.87","2217","206","Townhouse","3","","","","","0","0","","G+1","","2025-09-23 00:00:00","Active Listings","","No","","","Ranim 1 | 3 Bed Room Plus Maids | Green Belt","Dubai Properties",""
"24232960","2025-09-22 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","189000","189000","98","1057.93","1923","179","Apartment","3","","","","","0","0","","","","2025-09-22 00:00:00","Active Listings","","No","","","Brand New ?? Ready To Move-in Elegant Spacious 3Bedrooms +Maid’s Room ?? Gated community","Dubai Properties",""
"23293243","2025-09-22 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","235000","235000","92","985.12","2568","238.55","Townhouse","3","","","","","1808","168","","G+2","","2025-09-22 00:00:00","Active Listings","","No","","","3-Bedroom G+2 Villa + Maids | Park Facing | Close to Pool","Dubai Properties",""
"23272797","2025-09-22 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","260000","260000","102","1097.93","2549","236.78","Townhouse","4","","","","","2734","253.98","","G+1","","2025-09-22 00:00:00","Active Listings","","No","","","Corner Plot | Vastu | 4BR G+1 | Handover Aug 25","Dubai Properties",""
"23275115","2025-09-22 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","220000","220000","99","1068.12","2217","206","Townhouse","3","","","","","1813","168.46","","G+1","","2025-09-22 00:00:00","Active Listings","","No","","","Mudon Al Ranim 2 – Multiple 3-Bedroom Townhouses Available","Dubai Properties",""
"23166320","2025-09-22 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","349999","349999","118","1265.04","2978","276.7","Townhouse","4","","","","","4955","460.34","","G+2","","2025-09-22 00:00:00","Active Listings","","No","","","Brand New | Exclusive | Corner","Dubai Properties",""
"23298674","2025-09-22 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","240000","240000","93","1006.08","2568","238.55","Townhouse","3","","","","","1846","171.46","","G+2","","2025-09-22 00:00:00","Active Listings","","No","","","Spacious 3-Bedroom G+2 Townhouse | Mudon Al Ranim 2","Dubai Properties",""
"23282823","2025-09-22 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","200000","200000","99","1063.83","2023","188","Townhouse","3","","","","","0","0","","G+1","","2025-09-22 00:00:00","Active Listings","","No","","","Ranim Brand New Park View 3 Bedrooms For Rent","Dubai Properties",""
"23321769","2025-09-22 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","200000","200000","99","1063.83","2023","188","Townhouse","3","","","","","0","0","","G+1","","2025-09-22 00:00:00","Active Listings","","No","","","Brand New | Ready to Move | On the Park","Dubai Properties",""
"23312839","2025-09-22 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","200000","200000","99","1063.83","2023","188","Townhouse","3","","","","","0","0","","G+1","","2025-09-22 00:00:00","Active Listings","","No","","","Stunning | Ready to Move | with Park View","Dubai Properties",""
"23296715","2025-09-22 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","200000","200000","99","1063.83","2023","188","Townhouse","3","","","","","0","0","","G+1","","2025-09-22 00:00:00","Active Listings","","No","","","Brand New | Bright and Spacious | Near Amenities","Dubai Properties",""
"23240415","2025-09-22 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","210000","210000","95","1019.42","2217","206","Townhouse","3","","","","","0","0","","G+1","","2025-09-22 00:00:00","Active Listings","","No","","","Brand New | Park View | Maids and Storage Room","Dubai Properties",""
"23281648","2025-09-22 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","245000","245000","96","1033.76","2547","237","Townhouse","4","","","","","0","0","","G+1","","2025-09-22 00:00:00","Active Listings","","No","","","Single Row | Ready to Move | Genuine Deal","Dubai Properties",""
"23322593","2025-09-21 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","210000","205000","92","990.34","2225","207","Townhouse","3","","","","","0","0","","G+1","","2025-09-21 00:00:00","Active Listings","","No","","","G+1  Facing Park | Best Location | Ready to move.","Dubai Properties",""
"24440844","2025-09-20 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","250000","250000","98","1056.1","2548","236.78","Townhouse","4","","","","N","2584","240.14","","G+1","","2026-09-19 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"17981972","2025-09-20 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","240000","240000","94","1013.6","2548","236.78","Townhouse","4","","","","N","2954","274.45","","G+1","","2026-09-19 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"19356212","2025-09-20 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","195000","195000","88","946.6","2217","206","Townhouse","3","","","","N","1808","168","","G+1","","2026-09-19 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"23284812","2025-09-20 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","275000","275000","108","1160.34","2548","237","Townhouse","4","","","","","0","0","","G+1","","2025-09-20 00:00:00","Active Listings","","Yes","","","Single Row | Vastu Unit | Vacant","Dubai Properties",""
"19354447","2025-09-20 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","305000","305000","102","1102.4","2978","276.7","Townhouse","4","","","","N","4741","440.5","","G+2","","2026-09-19 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"19375970","2025-09-20 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","190000","190000","86","922.46","2217","206","Townhouse","3","","","","N","1846","171.51","","G+1","","2026-09-19 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"23270813","2025-09-20 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","220000","220000","99","1068.12","2217","206","Townhouse","3","Community,Swimming Pool,Park","","","","1808","168","","G+1","","2025-09-20 00:00:00","Active Listings","","No","","","Mortgage | G + 1 | Near The Amenities | Ready To Move in","Dubai Properties",""
"23314603","2025-09-20 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","185000","190000","94","1010.64","2023","188","Townhouse","3","","","","","0","0","","G+1","","2025-09-20 00:00:00","Active Listings","","No","","","3 Bed + Maid | Big Lay out | Ready to Move in","Dubai Properties",""
"23309036","2025-09-20 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","197000","197000","89","951.69","2224","207","Townhouse","3","","","","","0","0","","G+1","","2025-09-20 00:00:00","Active Listings","","","","","Single Row | Park Facing | G+1 | Spacious Layout","Dubai Properties",""
"23202828","2025-09-19 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","220000","220000","108","1164.02","2031","189","Townhouse","3","","","","","0","0","","G+1","","2025-09-19 00:00:00","Active Listings","","No","","","Keys In Hand | Contemporary style | Call Now","Dubai Properties",""
"19378957","2025-09-19 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","195000","195000","88","946.6","2217","206","Townhouse","3","","","","N","1835","170.55","","G+1","","2026-09-18 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"23202354","2025-09-19 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","229999","229999","127","1369.04","1808","168","Townhouse","3","","","","","0","0","","G+1","","2025-09-19 00:00:00","Active Listings","","No","","","Spacious Living | Modern Style | Multiple Options","Dubai Properties",""
"19429177","2025-09-19 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","180000","180000","81","873.79","2217","206","Townhouse","3","","","","N","1820","169.13","","G+1","","2026-09-18 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"23203652","2025-09-19 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","194999","194999","105","1133.72","1850","172","Townhouse","3","","","","","0","0","","G+1","","2025-09-19 00:00:00","Active Listings","","No","","","Ready To Move | Modern Living | A Must See","Dubai Properties",""
"23190344","2025-09-19 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","190000","190000","102","1098.27","1862","173","Townhouse","3","","","","","0","0","","G+1","","2025-09-19 00:00:00","Active Listings","","No","","","Contemporary Living | Brand New | G+1","Dubai Properties",""
"23203406","2025-09-19 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","189999","189999","99","1061.45","1928","179","Townhouse","3","","","","","0","0","","G+1","","2025-09-19 00:00:00","Active Listings","","No","","","Family Living | Brand New | A Must See","Dubai Properties",""
"23251541","2025-09-19 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","210000","210000","95","1019.42","2217","206","Townhouse","3","","","","","0","0","","G+1","","2025-09-19 00:00:00","Active Listings","","No","","","3 Bedroom + Maid&#039;s Room | Brand New | Vacant","Dubai Properties",""
"23258235","2025-09-19 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","200000","190000","86","922.33","2217","206","Townhouse","2","","","","","1821","169.13","","G+1","","2025-09-19 00:00:00","Active Listings","","No","","","Brand New/ 3BR+Maid/Park-Facing/Ready To Move in","Dubai Properties",""
"23275460","2025-09-19 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","180000","200000","111","1190.48","1808","168","Townhouse","3","","","","","0","0","","G+1","","2025-09-19 00:00:00","Active Listings","","No","","","SINGLE ROW | PARK FACING | READY TO MOVE","Dubai Properties",""
"23262682","2025-09-19 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","195000","195000","88","946.74","2217","206","Townhouse","3","","","","","1872","173.93","","G+1","","2025-09-19 00:00:00","Active Listings","","No","","","Brand new Spacious 3bhk Villa ! Faimly community! Prime location","Dubai Properties",""
"24133402","2025-09-18 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","200000","200000","90","967.96","2224","207","Townhouse","3","","","","","0","0","","G+1","","2025-09-18 00:00:00","Active Listings","","No","","","Maid’s Room | Park View | Fitted Appliances","Dubai Properties",""
"19366725","2025-09-18 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","190000","190000","86","922.46","2217","206","Townhouse","3","","","","N","1810","168.22","","G+1","","2026-09-17 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"23291904","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","245000","245000","96","1033.76","2547","237","Townhouse","4","","","","","0","0","","G+1","","2025-09-17 00:00:00","Active Listings","","No","","","Brand New | Ready to Move In | Single Row | Corner","Dubai Properties",""
"23298820","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","240000","240000","82","887.15","2912","271","Apartment","4","","","","","0","0","","","","2025-09-17 00:00:00","Active Listings","","No","","","Best Price | Single row | Walkble to park&pool","Dubai Properties",""
"23296520","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","250000","250000","98","1054.85","2547","237","Townhouse","4","","","","","0","0","","G+1","","2025-09-17 00:00:00","Active Listings","","No","","","Move now | Large Corner Plot | Single Row","Dubai Properties",""
"19378189","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","215000","215000","97","1043.84","2217","206","Townhouse","3","","","","N","2023","187.97","","G+1","","2026-09-16 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"23263254","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","185999","189999","105","1130.95","1811","168","Townhouse","3","","","","","0","0","","G+1","","2025-09-17 00:00:00","Active Listings","","","","","Brand New | Ready To Move In | Close To Pool","Dubai Properties",""
"23315487","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","190000","190000","105","1130.95","1810","168","Townhouse","3","","","","","0","0","","G+1","","2025-09-17 00:00:00","Active Listings","","No","","","Single Row | Next to Pool and Park | Ready!","Dubai Properties",""
"23242024","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","190000","190000","86","922.33","2217","206","Townhouse","3","","","","","1850","171.88","","G+1","","2025-09-17 00:00:00","Active Listings","","No","","","Single Row | Brand New | Type 3B1 | Middle Unit","Dubai Properties",""
"23243822","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","210000","210000","116","1250","1808","168","Townhouse","3","","","","","0","0","","G+1","","2025-09-17 00:00:00","Active Listings","","","","","Close to Amenities and Entrance | 3 BR + M TH | View Today","Dubai Properties",""
"23325515","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","250000","250000","86","922.51","2912","271","Townhouse","4","","","","","0","0","","G+1","","2025-09-17 00:00:00","Active Listings","","No","","","Brand New, Ready to Move-in, Equipped Kitchen, Gated Community","Dubai Properties",""
"23242572","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","250000","250000","97","1047.91","2568","238.55","Townhouse","4","","","","","1891","175.64","","G+2","","2025-09-17 00:00:00","Active Listings","","No","","","BEST 4 BED I G+2 I PARK FACING","Dubai Properties",""
"23210333","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","260000","260000","89","959.41","2912","271","Townhouse","4","","","","","0","0","","G+1","","2025-09-17 00:00:00","Active Listings","","No","","","Ready To Move In | Biggest Plot Size  | Call Now","Dubai Properties",""
"23181153","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","255000","255000","86","920.58","2978","277","Townhouse","4","","","","","0","0","","G+1","","2025-09-17 00:00:00","Active Listings","","No","","","BESPOKE LUXURY | G+2 | PARK-FACING | EXCEPTIONALLY SPACIOUS","Dubai Properties",""
"23293803","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","195000","195000","112","1203.7","1745","162","Townhouse","3","","","","","0","0","","G+1","","2025-09-17 00:00:00","Active Listings","","No","","","3 Bedroom | Brand New | Opposite Pool And Park","Dubai Properties",""
"23291505","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","200000","200000","90","971.02","2217","206","Townhouse","3","","","","","2023","187.97","","G+1","","2025-09-17 00:00:00","Active Listings","","No","","","Park Backing | Single Row | Brand New","Dubai Properties",""
"23317632","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","240000","240000","82","885.61","2912","271","Townhouse","4","","","","","0","0","","G+1","","2025-09-17 00:00:00","Active Listings","","No","","","Brand New | Corner Unit | 4 Bed + Maid | Multiple Option","Dubai Properties",""
"23275409","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","200000","200000","99","1063.83","2023","188","Townhouse","3","","","","","0","0","","G+1","","2025-09-17 00:00:00","Active Listings","","No","","","Spacious | Brand New | Family Friendly | Vacant","Dubai Properties",""
"23110323","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","290000","290000","114","1224.77","2549","236.78","Townhouse","4","","","","","2908","270.2","","G+1","","2025-09-17 00:00:00","Active Listings","","No","","","4 Bed | Brand New | Spacious Unit","Dubai Properties",""
"23324599","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","250000","250000","86","922.51","2912","271","Townhouse","4","","","","","0","0","","G+1","","2025-09-17 00:00:00","Active Listings","","No","","","Brand new luxurious 4BHK VILLA ! CORNER UNIT ! Hot Offer","Dubai Properties",""
"23194808","2025-09-17 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","190000","200000","90","971.02","2217","206","Townhouse","3","","","","","1846","171.53","","G+1","","2025-09-17 00:00:00","Active Listings","","No","","","Single Row- Front of Park- Near Entry/Exit- Brand new 3 BR + Maid + Store","Dubai Properties",""
