"id","custom_date","master_development","sub_loc_1","sub_loc_2","sub_loc_3","sub_loc_4","total_sales_price_val","sales_price_sqft_unit","sales_price_sqm_unit","unit_size_sqft","unit_size_sqm","unit_type","no_beds","custom_view","maid","study","balcony","plot_size_sqft","plot_size_sqm","developer_type","floor_level","evdnc_name","comments","dev_name","unit_no","sale_sequence"
"9124899","2025-10-09","Mudon","Al Ranim","Al Ranim 1","","","3700000","1441","15510","2567","238.55","Townhouse","3","","","","","1900","176.53","","G+2","Title Deed","","Dubai Properties","","Resale"
"9085797","2025-09-02","Mudon","Al Ranim","Al Ranim 1","","","3100000","1398","15049","2217","206","Townhouse","3","","","","","1810","168.15","","G+1","Title Deed","","Dubai Properties","","Resale"
"12457170","2026-01-22","Mudon","Al Ranim","Al Ranim 1","","","3500000","1579","16990","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Park Backing | Brand New | 3 Bedroom G+1","Dubai Properties","",""
"10944912","2025-10-24","Mudon","Al Ranim","Al Ranim 1","","","3750000","1460","15690","2568","239","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Vacant | Brand New | Park Backing | G+2","Dubai Properties","",""
"12340308","2025-12-29","Mudon","Al Ranim","Al Ranim 1","","","3600000","1624","17476","2217","206","Townhouse","3","Community,Walkway,Road","NULL","NULL","","1854","172.25","NULL","G+1","Active Listings","Single Row I Brand New I Motivated Seller","Dubai Properties","",""
"10919157","2025-09-25","Mudon","Al Ranim","Al Ranim 1","","","3200000","1443","15534","2217","206","Townhouse","3","Community,Road,Walkway","NULL","NULL","","1875","174.22","Type 3B1","G+1","Active Listings","Modern Elegance | Close to Park | Green Community","Dubai Properties","",""
"10885642","2025-08-18","Mudon","Al Ranim","Al Ranim 1","","","3350000","1511","16262","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Stunning|3 Bed+Maids Townhouse|Park Views","Dubai Properties","",""
"12157006","2025-12-05","Mudon","Al Ranim","Al Ranim 1","","","3500000","1579","16990","2217","206","Townhouse","3","Community,Walkway,Play area","NULL","NULL","","1871","173.84","NULL","G+1","Active Listings","3 Bedrooms + Maid | Brand New | Ready To Move","Dubai Properties","",""
"10691333","2025-07-08","Mudon","Al Ranim","Al Ranim 1","","","3750000","1460","15720","2568","238.55","Townhouse","3","","NULL","NULL","","1808","168","","G+2","Active Listings","Main Park Facing| Gplus2 Layout  |Iconic View","Dubai Properties","",""
"10412235","2025-06-17","Mudon","Al Ranim","Al Ranim 1","","","3550000","1601","17233","2217","206","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Premium 3 BR + Maid | Facing Pool and Park","Dubai Properties","",""
"11805195","2025-11-04","Mudon","Al Ranim","Al Ranim 1","","","3550000","1601","17233","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Facing Pool and Park | Viewing Available","Dubai Properties","",""
"10333353","2025-05-21","Mudon","Al Ranim","Al Ranim 1","","","2975000","1342","14442","2217","206","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Direct Park Facing | Motivated Seller | Hot Deal","Dubai Properties","",""
"10209801","2025-04-02","Mudon","Al Ranim","Al Ranim 1","","","3500000","1373","14782","2549","236.78","Townhouse","4","","NULL","NULL","","2928","272.03","NULL","G+1","Active Listings","Genuine Seller | Single Row | 4BR +M|Elegant Layout","Dubai Properties","",""
"11015533","2025-09-22","Mudon","Al Ranim","Al Ranim 1","","","4400000","1727","18583","2548","236.78","Townhouse","4","","NULL","NULL","","2851","264.9","","G+1","Active Listings","SPACIOUS 4-BEDS | BRANDS NEW | PRIME LOCATION","Dubai Properties","",""
"12466151","2026-01-23","Mudon","Al Ranim","Al Ranim 1","","","5200000","1746","18793","2978","276.7","Townhouse","4","","","","","2613","242.8","Type 4B2","G+2","Title Deed","","Dubai Properties","","Resale"
"9076631","2025-08-22","Mudon","Al Ranim","Al Ranim 1","","","3100000","1398","15049","2217","206","Townhouse","3","","","","","1808","168","","G+1","Title Deed","","Dubai Properties","","Resale"
"12493875","2026-01-29","Mudon","Al Ranim","Al Ranim 1","","","6100000","2048","22046","2978","276.7","Townhouse","4","","NULL","NULL","NULL","4955","460.34","NULL","G+2","Active Listings","Large Corner Plot | 4 Bed G+2 | Al Ranim 1","Dubai Properties","",""
"10944677","2025-09-11","Mudon","Al Ranim","Al Ranim 1","","","3400000","1534","16505","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Open House from 10am-5pm | Direct to Pool and Park","Dubai Properties","",""
"10915577","2025-08-26","Mudon","Al Ranim","Al Ranim 1","","","3800000","1481","15966","2566","238","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Mortgage | G + 2 | Park View | Ready To Move in","Dubai Properties","",""
"10883392","2025-09-12","Mudon","Al Ranim","Al Ranim 1","","","3700000","1441","15510","2568","238.55","Townhouse","3","","NULL","NULL","","1808","168","","G+2","Active Listings","Best Deal | G Plus 2 Layout | Main Park Facing","Dubai Properties","",""
"10815380","2025-08-09","Mudon","Al Ranim","Al Ranim 1","","","3800000","1480","15930","2568","238.55","Townhouse","3","","NULL","NULL","","1900","176.53","NULL","G+2","Active Listings","Green belt | 3 Bed |  family | Ready to move","Dubai Properties","",""
"10758202","2025-07-29","Mudon","Al Ranim","Al Ranim 1","","","2900000","1308","14078","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","GENUNE RESALE | 3  BEDROOMS VILLA |PRIME LOCATION","Dubai Properties","",""
"10326002","2025-05-19","Mudon","Al Ranim","Al Ranim 1","","","2900000","1308","14078","2217","206","Townhouse","3","","NULL","NULL","","1845","171.45","NULL","G+1","Active Listings","SINGLE ROW | GENUINE RESALE | SPACIOUS LAYOUT","Dubai Properties","",""
"11722440","2025-11-04","Mudon","Al Ranim","Al Ranim 1","","","3300000","1716","18436","1923","179","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","3BHK plus Maid | Gated Community | Genuine Seller","Dubai Properties","",""
"10161482","2025-03-10","Mudon","Al Ranim","Al Ranim 1","","","3000000","1353","14563","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Resale | 3 Bed + Maid | Handover in Q3 2025","Dubai Properties","",""
"11688392","2025-10-06","Mudon","Al Ranim","Al Ranim 1","","","3550000","1601","17233","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Facing Pool and Park | Viewing Available","Dubai Properties","",""
"11013004","2025-10-01","Mudon","Al Ranim","Al Ranim 1","","","4200000","1650","17722","2546","237","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Premium 4 BR + Maid | Facing Pool and Park","Dubai Properties","",""
"12261129","2025-12-22","Mudon","Al Ranim","Al Ranim 1","","","5300000","1780","19154","2978","276.7","Townhouse","4","","","","","4246","394.46","Type 4B2","G+2","Title Deed","","Dubai Properties","","Resale"
"12134787","2025-11-27","Mudon","Al Ranim","Al Ranim 1","","","3800000","1480","15930","2567","238.55","Townhouse","3","","","","","1932","179.48","","G+2","Title Deed","","Dubai Properties","","Resale"
"9072968","2025-08-19","Mudon","Al Ranim","Al Ranim 1","","","3261025","1471","15830","2217","206","Townhouse","3","","","","","1808","168","","G+1","Title Deed","","Dubai Properties","","Resale"
"8999079","2025-06-10","Mudon","Al Ranim","Al Ranim 1","","","2950000","1331","14320","2217","206","Townhouse","3","","","","","1808","168","","G+1","Oqood","","Dubai Properties","","Resale"
"12449918","2026-01-20","Mudon","Al Ranim","Al Ranim 1","","","3600000","1624","17476","2217","206","Townhouse","3","Community,Walkway,Road","NULL","NULL","","1854","172.25","NULL","G+1","Active Listings","Spacious | Private Garden | Near To Amenities","Dubai Properties","",""
"12392244","2026-01-08","Mudon","Al Ranim","Al Ranim 1","","","3300000","1488","16019","2217","206","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Brand New | Park-Facing | Multiple Units Available","Dubai Properties","",""
"10883209","2025-09-12","Mudon","Al Ranim","Al Ranim 1","","","3600000","1624","17476","2217","206","Townhouse","3","","NULL","NULL","","1808","168","","G+1","Active Listings","Prime Park View| Welcomes Mortgage Buyer|Brand New","Dubai Properties","",""
"10813023","2025-08-08","Mudon","Al Ranim","Al Ranim 1","","","3650000","1923","20739","1898","176","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Spacious G+2 | On The Park | 3Br+Maid+ Extra Room","Dubai Properties","",""
"12100002","2025-11-20","Mudon","Al Ranim","Al Ranim 1","","","3280000","1479","15922","2217","206","Townhouse","3","","NULL","NULL","","1859","172.67","NULL","G+1","Active Listings","Bigger Plot Size | Serious Seller | Brand New","Dubai Properties","",""
"10750351","2025-07-26","Mudon","Al Ranim","Al Ranim 1","","","3700000","1441","15510","2568","238.55","Townhouse","3","","NULL","NULL","","1871","173.84","NULL","G+2","Active Listings","Mortgage | G + 2 | Park View | Ready To Move in","Dubai Properties","",""
"10691064","2025-07-08","Mudon","Al Ranim","Al Ranim 1","","","3500000","1579","16990","2217","206","Townhouse","3","","NULL","NULL","","1808","168","","G+1","Active Listings","Prime Park View| Welcomes Mortgage Buyer|Brand New","Dubai Properties","",""
"10412138","2025-06-17","Mudon","Al Ranim","Al Ranim 1","","","3500000","1228","13208","2850","265","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Backing to Park | Single Row | Handover July 2025","Dubai Properties","",""
"11052603","2025-09-15","Mudon","Al Ranim","Al Ranim 1","","","3600000","1991","21429","1808","168","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Prime Park View| Welcomes Mortgage Buyer|Brand New","Dubai Properties","",""
"9067479","2025-08-13","Mudon","Al Ranim","Al Ranim 1","","","3150000","1421","15291","2217","206","Townhouse","3","","","","","1930","179.29","","G+1","Title Deed","","Dubai Properties","","Resale"
"12390702","2026-01-08","Mudon","Al Ranim","Al Ranim 1","","","3550000","1601","17233","2217","206","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Park Backing|Prime Spot|Multiple Options","Dubai Properties","",""
"10932803","2025-08-12","Mudon","Al Ranim","Al Ranim 1","","","3400000","1534","16505","2217","206","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Next to Pool and Entrance|Vacant| Not Road Facing.","Dubai Properties","",""
"12321649","2025-12-26","Mudon","Al Ranim","Al Ranim 1","","","3700000","1669","17961","2217","206","Townhouse","3","Community,Walkway,Road","NULL","NULL","","1854","172.25","NULL","G+1","Active Listings","Brand new 3-Beds for SALE | Prime location","Dubai Properties","",""
"12189805","2025-12-11","Mudon","Al Ranim","Al Ranim 1","","","3750000","1691","18204","2217","206","Townhouse","3","Community,Play area","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Prime Location | Backing the Main Park| Brand New","Dubai Properties","",""
"10811974","2025-08-07","Mudon","Al Ranim","Al Ranim 1","","","3300000","1826","19643","1807","168","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Prime Location | Spacious Layout","Dubai Properties","",""
"10748538","2025-07-25","Mudon","Al Ranim","Al Ranim 1","","","4550000","1772","19038","2568","239","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Sing Row/  Backing Park/ Multipe Options/ End Unit","Dubai Properties","",""
"10688219","2025-07-07","Mudon","Al Ranim","Al Ranim 1","","","3000000","1353","14563","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Spacious 3B+Maid I Prime Location | Elegant Layout","Dubai Properties","",""
"10409687","2025-06-17","Mudon","Al Ranim","Al Ranim 1","","","2900000","1530","16477","1896","176","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Spacious Unit | Prime Location | Elegant Layout","Dubai Properties","",""
"11798549","2025-11-04","Mudon","Al Ranim","Al Ranim 1","","","3700000","1669","17961","2217","206","Townhouse","3","","NULL","NULL","","1854","172.25","","G+1","Active Listings","Brand new 3-Beds for SALE | Prime location","Dubai Properties","",""
"10317579","2025-05-16","Mudon","Al Ranim","Al Ranim 1","","","3100000","1398","15049","2217","206","Townhouse","3","","NULL","NULL","","1872","173.93","NULL","G+1","Active Listings","Motivated Seller| Single Row | Genuine Resale","Dubai Properties","",""
"10982608","2025-10-22","Mudon","Al Ranim","Al Ranim 1","","","4250000","1594","17137","2667","248","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Prime Location | Brand New | Near Park &amp; Pool","Dubai Properties","",""
"9106952","2025-09-25","Mudon","Al Ranim","Al Ranim 1","","","3200000","1443","15534","2217","206","Townhouse","3","Community,Walkway,Road","","","","1856","172.42","","G+1","Title Deed","","Dubai Properties","","Resale"
"12128480","2025-11-25","Mudon","Al Ranim","Al Ranim 1","","","3500000","1579","16990","2217","206","Townhouse","3","","","","","1808","168","","G+1","Title Deed","","Dubai Properties","","Resale"
"9056455","2025-08-08","Mudon","Al Ranim","Al Ranim 1","","","4700000","1578","16986","2978","276.7","Townhouse","4","","","","","2584","240.07","","G+2","Title Deed","","Dubai Properties","","Resale"
"12386557","2026-01-07","Mudon","Al Ranim","Al Ranim 1","","","3275000","1477","15898","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Pool and Park View | Brand New | Family Living","Dubai Properties","",""
"10929708","2025-09-01","Mudon","Al Ranim","Al Ranim 1","","","3100000","1398","15049","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","23 Resale Villas in Ranim 1 | Viewing Available","Dubai Properties","",""
"10908207","2025-08-26","Mudon","Al Ranim","Al Ranim 1","","","4550000","1785","19198","2549","237","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Corner Unit | Brand New | Park View","Dubai Properties","",""
"10810403","2025-08-07","Mudon","Al Ranim","Al Ranim 1","","","4000000","1569","16893","2549","236.78","Townhouse","4","Community","NULL","NULL","","2975","276.43","NULL","G+1","Active Listings","Single Row | Biggest Plot | Private Garden","Dubai Properties","",""
"10729055","2025-07-20","Mudon","Al Ranim","Al Ranim 1","","","3200000","1443","15534","2217","206","Townhouse","3","Community,Walkway,Road","NULL","NULL","","1856","172.42","NULL","G+1","Active Listings","Single Row | Brand New | Mortgage Eligible","Dubai Properties","",""
"10671480","2025-07-01","Mudon","Al Ranim","Al Ranim 1","","","3100000","1398","15049","2217","206","Townhouse","3","Community,Road,Walkway","NULL","NULL","","1872","173.96","NULL","G+1","Active Listings","Genuine Seller|Single Row |3BR +M|Elegant Layout","Dubai Properties","",""
"11878453","2025-11-04","Mudon","Al Ranim","Al Ranim 1","","","4100000","1609","17316","2548","236.78","Townhouse","4","","NULL","NULL","","2915","270.77","Type 4B1","G+1","Active Listings","Best Priced | 4 Bedroom |Multiple Options","Dubai Properties","",""
"10406697","2025-06-16","Mudon","Al Ranim","Al Ranim 1","","","3500000","1867","20115","1875","174","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","EXCLUSIVE | GENUINE|G+2|ONLY DIRECT BUYERS PLEASE","Dubai Properties","",""
"10303778","2025-05-10","Mudon","Al Ranim","Al Ranim 1","","","3099850","1715","18451","1808","168","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Handover Soon| 3B1 Vastu| Odd Number| 50% Handover","Dubai Properties","",""
